idx,true_label,samples_used_anytime,set_size_anytime,correct_anytime,proxy_prob_anytime
68,4,1,1,1,1.0
69,6,1,1,1,1.0
70,5,1,1,1,1.0
71,6,1,1,1,1.0
72,3,1,1,1,1.0
73,1,1,1,1,1.0
74,5,1,1,0,1.0
75,2,1,1,0,1.0
76,3,1,1,0,1.0
77,7,1,1,1,1.0
78,4,1,1,0,1.0
79,2,1,1,0,1.0
80,4,1,1,0,1.0
81,5,1,1,1,1.0
82,6,1,1,0,1.0
83,7,1,1,1,1.0
84,2,1,1,1,1.0
85,5,1,1,1,1.0
86,1,1,1,1,1.0
87,6,1,1,1,1.0
88,4,1,1,1,1.0
89,5,1,1,1,1.0
90,4,1,1,1,1.0
91,0,1,1,1,1.0
92,3,1,1,0,1.0
93,4,1,1,1,1.0
94,6,1,1,1,1.0
95,3,1,1,1,1.0
96,1,1,1,1,1.0
97,2,1,1,0,1.0
98,0,1,1,1,1.0
99,0,1,1,0,1.0
100,2,1,1,1,1.0
101,7,1,1,1,1.0
102,2,1,1,1,1.0
103,7,1,1,0,1.0
104,4,1,1,1,1.0
105,5,1,1,0,1.0
106,4,1,1,1,1.0
107,5,1,1,1,1.0
108,7,1,1,0,1.0
109,0,1,1,1,1.0
110,1,1,1,1,1.0
111,3,1,1,1,1.0
112,5,1,1,0,1.0
113,5,1,1,1,1.0
114,7,1,1,1,1.0
115,7,1,1,1,1.0
116,1,1,1,1,1.0
117,1,1,1,1,1.0
118,5,1,1,1,1.0
119,0,1,1,0,1.0
120,1,1,1,1,1.0
121,7,1,1,0,1.0
122,4,1,1,1,1.0
123,4,1,1,0,1.0
124,2,1,1,1,1.0
125,6,1,1,1,1.0
126,5,1,1,1,1.0
127,0,1,1,1,1.0
128,0,1,1,1,1.0
129,0,1,1,1,1.0
130,2,1,1,1,1.0
131,1,1,1,1,1.0
132,7,1,1,1,1.0
133,2,1,1,1,1.0
134,4,1,1,1,1.0
135,7,1,1,0,1.0
136,6,1,1,1,1.0
137,0,1,1,1,1.0
138,3,1,1,0,1.0
139,2,1,1,0,1.0
140,0,1,1,1,1.0
141,0,1,1,1,1.0
142,2,1,1,1,1.0
143,5,1,1,1,1.0
144,0,1,1,1,1.0
145,3,1,1,0,1.0
146,1,1,1,0,1.0
147,2,1,1,1,1.0
148,1,1,1,1,1.0
149,3,1,1,0,1.0
150,0,1,1,1,1.0
151,7,1,1,1,1.0
152,6,1,1,1,1.0
153,5,1,1,0,1.0
154,7,1,1,0,1.0
155,0,1,1,1,1.0
156,2,1,1,1,1.0
157,2,1,1,1,1.0
158,3,1,1,0,1.0
159,3,1,1,0,1.0
160,4,1,1,1,1.0
161,2,1,1,1,1.0
162,2,1,1,1,1.0
163,7,1,1,1,1.0
164,4,1,1,0,1.0
165,4,1,1,1,1.0
166,2,1,1,1,1.0
167,3,1,1,1,1.0
168,4,1,1,0,1.0
169,4,1,1,0,1.0
170,3,1,1,1,1.0
171,4,1,1,1,1.0
172,6,1,1,1,1.0
173,0,1,1,1,1.0
174,1,1,1,1,1.0
175,0,1,1,1,1.0
176,7,1,1,0,1.0
177,5,1,1,0,1.0
178,3,1,1,1,1.0
179,1,1,1,1,1.0
180,3,1,1,1,1.0
181,3,1,1,1,1.0
182,3,1,1,1,1.0
183,4,1,1,1,1.0
184,5,1,1,1,1.0
185,6,1,1,0,1.0
186,4,1,1,1,1.0
187,6,1,1,1,1.0
188,3,1,1,0,1.0
189,4,1,1,1,1.0
190,1,1,1,1,1.0
191,7,1,1,1,1.0
192,7,1,1,1,1.0
193,5,1,1,0,1.0
194,6,1,1,1,1.0
195,5,1,1,1,1.0
196,4,1,1,1,1.0
197,7,1,1,1,1.0
198,4,1,1,1,1.0
199,0,1,1,0,1.0
200,4,1,1,0,1.0
201,0,1,1,0,1.0
202,0,1,1,1,1.0
203,4,1,1,0,1.0
204,6,1,1,1,1.0
205,7,1,1,1,1.0
206,3,1,1,0,1.0
207,5,1,1,1,1.0
208,5,1,1,1,1.0
209,3,1,1,1,1.0
210,4,1,1,1,1.0
211,1,1,1,1,1.0
212,5,1,1,0,1.0
213,1,1,1,1,1.0
214,7,1,1,1,1.0
215,0,1,1,1,1.0
216,6,1,1,1,1.0
217,4,1,1,0,1.0
218,0,1,1,0,1.0
219,1,1,1,1,1.0
220,3,1,1,1,1.0
221,5,1,1,0,1.0
222,6,1,1,1,1.0
223,1,1,1,1,1.0
224,7,1,1,0,1.0
225,3,1,1,1,1.0
226,1,1,1,0,1.0
227,6,1,1,0,1.0
228,0,1,1,1,1.0
229,4,1,1,1,1.0
230,6,1,1,1,1.0
231,3,1,1,0,1.0
232,4,1,1,1,1.0
233,3,1,1,1,1.0
234,1,1,1,1,1.0
235,0,1,1,0,1.0
236,2,1,1,1,1.0
237,5,1,1,1,1.0
238,6,1,1,1,1.0
239,1,1,1,1,1.0
240,6,1,1,1,1.0
241,0,1,1,1,1.0
242,1,1,1,1,1.0
243,1,1,1,1,1.0
244,6,1,1,1,1.0
245,1,1,1,0,1.0
246,0,1,1,1,1.0
247,4,1,1,1,1.0
248,6,1,1,1,1.0
249,0,1,1,0,1.0
250,1,1,1,1,1.0
251,4,1,1,1,1.0
252,7,1,1,1,1.0
253,7,1,1,0,1.0
254,4,1,1,0,1.0
255,5,1,1,0,1.0
256,0,1,1,1,1.0
257,3,1,1,1,1.0
258,4,1,1,0,1.0
259,3,1,1,1,1.0
260,0,1,1,1,1.0
261,4,1,1,1,1.0
262,2,1,1,1,1.0
263,7,1,1,1,1.0
264,6,1,1,1,1.0
265,2,1,1,0,1.0
266,5,1,1,1,1.0
267,6,1,1,1,1.0
268,4,1,1,1,1.0
269,1,1,1,1,1.0
270,1,1,1,1,1.0
271,7,1,1,0,1.0
272,1,1,1,1,1.0
273,2,1,1,1,1.0
274,3,1,1,0,1.0
275,5,1,1,1,1.0
276,0,1,1,1,1.0
277,4,1,1,1,1.0
278,7,1,1,1,1.0
279,7,1,1,1,1.0
280,0,1,1,1,1.0
281,1,1,1,0,1.0
282,1,1,1,1,1.0
283,4,1,1,1,1.0
284,0,1,1,1,1.0
285,1,1,1,1,1.0
286,5,1,1,1,1.0
287,7,1,1,1,1.0
288,4,1,1,1,1.0
289,6,1,1,0,1.0
290,2,1,1,1,1.0
291,1,1,1,0,1.0
292,0,1,1,1,1.0
293,7,1,1,0,1.0
294,4,1,1,0,1.0
295,0,1,1,1,1.0
296,5,1,1,1,1.0
297,4,1,1,1,1.0
298,1,1,1,1,1.0
299,4,1,1,1,1.0
300,2,1,1,1,1.0
301,0,1,1,0,1.0
302,1,1,1,1,1.0
303,7,1,1,1,1.0
304,1,1,1,0,1.0
305,1,1,1,1,1.0
306,0,1,1,1,1.0
307,4,1,1,1,1.0
308,2,1,1,1,1.0
309,1,1,1,1,1.0
310,3,1,1,0,1.0
311,1,1,1,1,1.0
312,0,1,1,1,1.0
313,1,1,1,0,1.0
314,0,1,1,0,1.0
315,2,1,1,1,1.0
316,6,1,1,0,1.0
317,1,1,1,1,1.0
318,3,1,1,1,1.0
319,2,1,1,1,1.0
320,6,1,1,0,1.0
321,0,1,1,0,1.0
322,5,1,1,0,1.0
323,6,1,1,0,1.0
324,4,1,1,0,1.0
325,2,1,1,1,1.0
326,4,1,1,1,1.0
327,5,1,1,1,1.0
328,7,1,1,1,1.0
329,7,1,1,1,1.0
330,5,1,1,1,1.0
331,2,1,1,1,1.0
332,1,1,1,0,1.0
333,6,1,1,0,1.0
334,7,1,1,0,1.0
335,5,1,1,0,1.0
336,6,1,1,1,1.0
337,1,1,1,0,1.0
338,4,1,1,0,1.0
339,3,1,1,0,1.0
340,4,1,1,1,1.0
341,5,1,1,1,1.0
342,2,1,1,1,1.0
343,2,1,1,1,1.0
344,0,1,1,1,1.0
345,4,1,1,1,1.0
346,3,1,1,1,1.0
347,6,1,1,1,1.0
348,0,1,1,1,1.0
349,4,1,1,1,1.0
350,6,1,1,0,1.0
351,5,1,1,1,1.0
352,1,1,1,1,1.0
353,2,1,1,1,1.0
354,1,1,1,1,1.0
355,6,1,1,1,1.0
356,4,1,1,1,1.0
357,4,1,1,0,1.0
358,1,1,1,1,1.0
359,4,1,1,0,1.0
360,0,1,1,0,1.0
361,4,1,1,1,1.0
362,6,1,1,0,1.0
363,5,1,1,1,1.0
364,6,1,1,1,1.0
365,6,1,1,1,1.0
366,7,1,1,0,1.0
367,6,1,1,1,1.0
368,1,1,1,1,1.0
369,4,1,1,1,1.0
370,4,1,1,1,1.0
371,0,1,1,0,1.0
372,2,1,1,1,1.0
373,2,1,1,1,1.0
374,7,1,1,1,1.0
375,5,1,1,1,1.0
376,6,1,1,1,1.0
377,7,1,1,1,1.0
378,5,1,1,1,1.0
379,7,1,1,0,1.0
380,6,1,1,0,1.0
381,1,1,1,1,1.0
382,7,1,1,1,1.0
383,0,1,1,1,1.0
384,7,1,1,1,1.0
385,4,1,1,1,1.0
386,5,1,1,1,1.0
387,6,1,1,1,1.0
388,0,1,1,0,1.0
389,6,1,1,1,1.0
390,4,1,1,0,1.0
391,3,1,1,1,1.0
392,6,1,1,0,1.0
393,1,1,1,1,1.0
394,1,1,1,1,1.0
395,0,1,1,0,1.0
396,7,1,1,1,1.0
397,5,1,1,1,1.0
398,4,1,1,0,1.0
399,5,1,1,1,1.0
400,1,1,1,0,1.0
401,4,1,1,0,1.0
402,3,1,1,0,1.0
403,3,1,1,1,1.0
404,6,1,1,0,1.0
405,0,1,1,0,1.0
406,4,1,1,1,1.0
407,1,1,1,0,1.0
408,7,1,1,1,1.0
409,4,1,1,1,1.0
410,3,1,1,0,1.0
411,4,1,1,1,1.0
412,0,1,1,1,1.0
413,2,1,1,1,1.0
414,1,1,1,0,1.0
415,4,1,1,1,1.0
416,4,1,1,1,1.0
417,3,1,1,1,1.0
418,6,1,1,1,1.0
419,5,1,1,1,1.0
420,5,1,1,1,1.0
421,0,1,1,1,1.0
422,5,1,1,1,1.0
423,3,1,1,0,1.0
424,0,1,1,1,1.0
425,0,1,1,1,1.0
426,6,1,1,1,1.0
427,2,1,1,1,1.0
428,0,1,1,1,1.0
429,1,1,1,0,1.0
430,7,1,1,0,1.0
431,0,1,1,1,1.0
432,2,1,1,0,1.0
433,5,1,1,1,1.0
434,7,1,1,0,1.0
435,0,1,1,1,1.0
436,4,1,1,1,1.0
437,6,1,1,0,1.0
438,0,1,1,1,1.0
439,1,1,1,1,1.0
440,0,1,1,0,1.0
441,0,1,1,1,1.0
442,6,1,1,1,1.0
443,1,1,1,0,1.0
444,0,1,1,1,1.0
445,5,1,1,1,1.0
446,0,1,1,1,1.0
447,6,1,1,1,1.0
448,6,1,1,1,1.0
449,2,1,1,0,1.0
450,7,1,1,1,1.0
451,2,1,1,1,1.0
452,1,1,1,1,1.0
453,7,1,1,1,1.0
454,6,1,1,1,1.0
455,2,1,1,0,1.0
456,3,1,1,1,1.0
457,4,1,1,1,1.0
458,3,1,1,0,1.0
459,0,1,1,1,1.0
460,5,1,1,1,1.0
461,5,1,1,1,1.0
462,0,1,1,1,1.0
463,1,1,1,0,1.0
464,2,1,1,1,1.0
465,6,1,1,0,1.0
466,5,1,1,1,1.0
467,2,1,1,1,1.0
468,4,1,1,0,1.0
469,4,1,1,1,1.0
470,2,1,1,1,1.0
471,1,1,1,1,1.0
472,7,1,1,1,1.0
473,2,1,1,0,1.0
474,4,1,1,1,1.0
475,7,1,1,0,1.0
476,1,1,1,1,1.0
477,0,1,1,0,1.0
478,1,1,1,1,1.0
479,0,1,1,1,1.0
480,1,1,1,0,1.0
481,5,1,1,1,1.0
482,6,1,1,1,1.0
483,7,1,1,1,1.0
484,4,1,1,0,1.0
485,0,1,1,1,1.0
486,4,1,1,1,1.0
487,6,1,1,1,1.0
488,1,1,1,1,1.0
489,6,1,1,1,1.0
490,1,1,1,1,1.0
491,0,1,1,0,1.0
492,4,1,1,1,1.0
493,6,1,1,1,1.0
494,1,1,1,1,1.0
495,1,1,1,1,1.0
496,4,1,1,0,1.0
497,3,1,1,0,1.0
498,0,1,1,1,1.0
499,5,1,1,1,1.0
500,4,1,1,0,1.0
501,1,1,1,1,1.0
502,6,1,1,1,1.0
503,5,1,1,1,1.0
504,2,1,1,0,1.0
505,0,1,1,1,1.0
506,3,1,1,1,1.0
507,4,1,1,1,1.0
508,3,1,1,1,1.0
509,3,1,1,1,1.0
510,3,1,1,0,1.0
511,5,1,1,1,1.0
512,0,1,1,1,1.0
513,0,1,1,1,1.0
514,1,1,1,1,1.0
515,2,1,1,1,1.0
516,2,1,1,1,1.0
517,6,1,1,1,1.0
518,5,1,1,1,1.0
519,3,1,1,0,1.0
520,1,1,1,1,1.0
521,2,1,1,0,1.0
522,5,1,1,0,1.0
523,0,1,1,1,1.0
524,5,1,1,1,1.0
525,4,1,1,1,1.0
526,5,1,1,1,1.0
527,4,1,1,1,1.0
528,0,1,1,1,1.0
529,4,1,1,1,1.0
530,1,1,1,1,1.0
531,1,1,1,1,1.0
532,0,1,1,1,1.0
533,1,1,1,1,1.0
534,7,1,1,1,1.0
535,7,1,1,1,1.0
536,4,1,1,1,1.0
537,2,1,1,1,1.0
538,2,1,1,1,1.0
539,0,1,1,1,1.0
540,2,1,1,1,1.0
541,7,1,1,1,1.0
542,6,1,1,0,1.0
543,2,1,1,1,1.0
544,7,1,1,1,1.0
545,6,1,1,1,1.0
546,7,1,1,0,1.0
547,5,1,1,1,1.0
548,4,1,1,1,1.0
549,3,1,1,1,1.0
550,5,1,1,1,1.0
551,0,1,1,1,1.0
552,4,1,1,0,1.0
553,2,1,1,1,1.0
554,4,1,1,0,1.0
555,2,1,1,1,1.0
556,6,1,1,1,1.0
557,3,1,1,1,1.0
558,4,1,1,0,1.0
559,3,1,1,1,1.0
560,6,1,1,1,1.0
561,6,1,1,0,1.0
562,7,1,1,1,1.0
563,7,1,1,1,1.0
564,1,1,1,1,1.0
565,0,1,1,1,1.0
566,1,1,1,1,1.0
567,1,1,1,1,1.0
568,4,1,1,0,1.0
569,6,1,1,1,1.0
570,1,1,1,1,1.0
571,0,1,1,0,1.0
572,0,1,1,0,1.0
573,2,1,1,0,1.0
574,1,1,1,1,1.0
575,2,1,1,0,1.0
576,5,1,1,0,1.0
577,2,1,1,1,1.0
578,4,1,1,1,1.0
579,1,1,1,0,1.0
580,6,1,1,0,1.0
581,6,1,1,1,1.0
582,1,1,1,1,1.0
583,1,1,1,1,1.0
584,4,1,1,1,1.0
585,6,1,1,0,1.0
586,5,1,1,1,1.0
587,7,1,1,0,1.0
588,6,1,1,0,1.0
589,0,1,1,0,1.0
590,2,1,1,0,1.0
591,5,1,1,1,1.0
592,7,1,1,0,1.0
593,0,1,1,0,1.0
594,6,1,1,1,1.0
595,0,1,1,1,1.0
596,4,1,1,1,1.0
597,2,1,1,0,1.0
598,5,1,1,1,1.0
599,2,1,1,0,1.0
600,1,1,1,0,1.0
601,7,1,1,1,1.0
602,6,1,1,1,1.0
603,0,1,1,1,1.0
604,0,1,1,0,1.0
605,4,1,1,1,1.0
606,5,1,1,0,1.0
607,0,1,1,0,1.0
608,7,1,1,1,1.0
609,6,1,1,1,1.0
610,6,1,1,1,1.0
611,3,1,1,1,1.0
612,5,1,1,0,1.0
613,1,1,1,1,1.0
614,7,1,1,0,1.0
615,4,1,1,0,1.0
616,3,1,1,1,1.0
617,7,1,1,0,1.0
618,1,1,1,1,1.0
619,7,1,1,1,1.0
620,3,1,1,1,1.0
621,0,1,1,0,1.0
622,4,1,1,1,1.0
623,7,1,1,1,1.0
624,5,1,1,0,1.0
625,0,1,1,0,1.0
626,0,1,1,1,1.0
627,4,1,1,1,1.0
628,0,1,1,1,1.0
629,4,1,1,1,1.0
630,3,1,1,0,1.0
631,4,1,1,1,1.0
632,0,1,1,1,1.0
633,1,1,1,1,1.0
634,3,1,1,0,1.0
635,2,1,1,0,1.0
636,2,1,1,1,1.0
637,2,1,1,1,1.0
638,1,1,1,1,1.0
639,0,1,1,1,1.0
640,1,1,1,1,1.0
641,0,1,1,1,1.0
642,7,1,1,1,1.0
643,4,1,1,1,1.0
644,3,1,1,1,1.0
645,5,1,1,1,1.0
646,5,1,1,1,1.0
647,0,1,1,1,1.0
648,0,1,1,1,1.0
649,7,1,1,1,1.0
650,3,1,1,1,1.0
651,6,1,1,1,1.0
652,1,1,1,0,1.0
653,2,1,1,1,1.0
654,0,1,1,1,1.0
655,5,1,1,1,1.0
656,5,1,1,1,1.0
657,1,1,1,1,1.0
658,4,1,1,0,1.0
659,3,1,1,1,1.0
660,2,1,1,1,1.0
661,7,1,1,0,1.0
662,2,1,1,1,1.0
663,2,1,1,0,1.0
664,6,1,1,1,1.0
665,3,1,1,1,1.0
666,4,1,1,1,1.0
667,4,1,1,0,1.0
668,0,1,1,1,1.0
669,2,1,1,1,1.0
670,4,1,1,1,1.0
671,2,1,1,1,1.0
672,1,1,1,1,1.0
673,5,1,1,1,1.0
674,3,1,1,1,1.0
675,7,1,1,1,1.0
676,0,1,1,1,1.0
677,4,1,1,1,1.0
678,0,1,1,0,1.0
679,1,1,1,1,1.0
680,4,1,1,0,1.0
681,3,1,1,1,1.0
682,1,1,1,1,1.0
683,2,1,1,1,1.0
684,5,1,1,0,1.0
685,1,1,1,1,1.0
686,2,1,1,0,1.0
687,2,1,1,0,1.0
688,0,1,1,1,1.0
689,0,1,1,1,1.0
690,3,1,1,1,1.0
691,6,1,1,1,1.0
692,0,1,1,1,1.0
693,5,1,1,1,1.0
694,3,1,1,1,1.0
695,5,1,1,1,1.0
696,5,1,1,0,1.0
697,5,1,1,1,1.0
698,3,1,1,1,1.0
699,0,1,1,0,1.0
700,7,1,1,0,1.0
701,3,1,1,0,1.0
702,7,1,1,1,1.0
703,6,1,1,1,1.0
704,3,1,1,0,1.0
705,1,1,1,1,1.0
706,7,1,1,0,1.0
707,7,1,1,1,1.0
708,5,1,1,1,1.0
709,1,1,1,1,1.0
710,5,1,1,1,1.0
711,0,1,1,1,1.0
712,4,1,1,1,1.0
713,3,1,1,0,1.0
714,5,1,1,0,1.0
715,3,1,1,1,1.0
716,7,1,1,1,1.0
717,7,1,1,0,1.0
718,1,1,1,0,1.0
719,4,1,1,0,1.0
720,5,1,1,1,1.0
721,0,1,1,1,1.0
722,0,1,1,0,1.0
723,2,1,1,1,1.0
724,4,1,1,1,1.0
725,3,1,1,1,1.0
726,1,1,1,1,1.0
727,5,1,1,1,1.0
728,2,1,1,1,1.0
729,5,1,1,1,1.0
730,6,1,1,1,1.0
731,5,1,1,1,1.0
732,0,1,1,1,1.0
733,4,1,1,0,1.0
734,1,1,1,0,1.0
735,7,1,1,1,1.0
736,2,1,1,1,1.0
737,5,1,1,0,1.0
738,2,1,1,1,1.0
739,2,1,1,1,1.0
740,3,1,1,1,1.0
741,2,1,1,1,1.0
742,3,1,1,0,1.0
743,6,1,1,1,1.0
744,3,1,1,0,1.0
745,2,1,1,0,1.0
746,0,1,1,1,1.0
747,2,1,1,1,1.0
748,5,1,1,1,1.0
749,5,1,1,0,1.0
750,1,1,1,1,1.0
751,4,1,1,1,1.0
752,5,1,1,1,1.0
753,7,1,1,0,1.0
754,4,1,1,1,1.0
755,4,1,1,1,1.0
756,6,1,1,0,1.0
757,6,1,1,1,1.0
758,4,1,1,1,1.0
759,7,1,1,1,1.0
760,4,1,1,0,1.0
761,5,1,1,1,1.0
762,7,1,1,1,1.0
763,2,1,1,1,1.0
764,1,1,1,1,1.0
765,7,1,1,1,1.0
766,3,1,1,1,1.0
767,6,1,1,1,1.0
768,1,1,1,1,1.0
769,3,1,1,0,1.0
770,4,1,1,1,1.0
771,3,1,1,1,1.0
772,3,1,1,1,1.0
773,7,1,1,1,1.0
774,5,1,1,1,1.0
775,2,1,1,0,1.0
776,1,1,1,1,1.0
777,2,1,1,1,1.0
778,2,1,1,1,1.0
779,5,1,1,0,1.0
780,5,1,1,1,1.0
781,7,1,1,1,1.0
782,2,1,1,1,1.0
783,1,1,1,0,1.0
784,5,1,1,1,1.0
785,6,1,1,1,1.0
786,5,1,1,1,1.0
787,4,1,1,1,1.0
788,5,1,1,1,1.0
789,0,1,1,1,1.0
790,2,1,1,0,1.0
791,5,1,1,1,1.0
792,0,1,1,1,1.0
793,6,1,1,1,1.0
794,1,1,1,1,1.0
795,2,1,1,1,1.0
796,1,1,1,0,1.0
797,3,1,1,1,1.0
798,2,1,1,1,1.0
799,0,1,1,1,1.0
800,7,1,1,0,1.0
801,5,1,1,1,1.0
802,7,1,1,0,1.0
803,2,1,1,1,1.0
804,1,1,1,1,1.0
805,1,1,1,0,1.0
806,2,1,1,0,1.0
807,1,1,1,0,1.0
808,5,1,1,1,1.0
809,6,1,1,1,1.0
810,7,1,1,1,1.0
811,0,1,1,1,1.0
812,7,1,1,1,1.0
813,1,1,1,1,1.0
814,0,1,1,0,1.0
815,0,1,1,0,1.0
816,4,1,1,1,1.0
817,5,1,1,1,1.0
818,0,1,1,1,1.0
819,7,1,1,0,1.0
820,7,1,1,1,1.0
821,2,1,1,0,1.0
822,7,1,1,0,1.0
823,2,1,1,1,1.0
824,7,1,1,0,1.0
825,6,1,1,1,1.0
826,6,1,1,0,1.0
827,1,1,1,1,1.0
828,1,1,1,1,1.0
829,1,1,1,1,1.0
830,4,1,1,0,1.0
831,4,1,1,0,1.0
832,0,1,1,1,1.0
833,1,1,1,1,1.0
834,2,1,1,1,1.0
835,2,1,1,0,1.0
836,2,1,1,1,1.0
837,2,1,1,1,1.0
838,2,1,1,1,1.0
839,0,1,1,1,1.0
840,2,1,1,0,1.0
841,4,1,1,1,1.0
842,2,1,1,0,1.0
843,5,1,1,1,1.0
844,4,1,1,1,1.0
845,4,1,1,1,1.0
846,5,1,1,0,1.0
847,1,1,1,1,1.0
848,3,1,1,1,1.0
849,2,1,1,1,1.0
850,5,1,1,1,1.0
851,2,1,1,0,1.0
852,5,1,1,1,1.0
853,4,1,1,0,1.0
854,2,1,1,0,1.0
855,4,1,1,1,1.0
856,0,1,1,1,1.0
857,6,1,1,0,1.0
858,3,1,1,1,1.0
859,4,1,1,0,1.0
860,7,1,1,1,1.0
861,5,1,1,1,1.0
862,1,1,1,1,1.0
863,3,1,1,1,1.0
864,6,1,1,0,1.0
865,0,1,1,0,1.0
866,0,1,1,0,1.0
867,4,1,1,1,1.0
868,6,1,1,1,1.0
869,7,1,1,1,1.0
870,6,1,1,0,1.0
871,0,1,1,0,1.0
872,3,1,1,1,1.0
873,6,1,1,0,1.0
874,4,1,1,0,1.0
875,4,1,1,1,1.0
876,4,1,1,1,1.0
877,5,1,1,1,1.0
878,6,1,1,0,1.0
879,6,1,1,1,1.0
880,1,1,1,1,1.0
881,2,1,1,1,1.0
882,0,1,1,0,1.0
883,2,1,1,1,1.0
884,5,1,1,1,1.0
885,0,1,1,0,1.0
886,6,1,1,1,1.0
887,6,1,1,1,1.0
888,0,1,1,1,1.0
889,2,1,1,0,1.0
890,3,1,1,1,1.0
891,7,1,1,0,1.0
892,7,1,1,1,1.0
893,4,1,1,0,1.0
894,2,1,1,1,1.0
895,6,1,1,1,1.0
896,4,1,1,0,1.0
897,3,1,1,0,1.0
898,1,1,1,1,1.0
899,6,1,1,0,1.0
900,4,1,1,1,1.0
901,6,1,1,1,1.0
902,7,1,1,1,1.0
903,7,1,1,1,1.0
904,1,1,1,1,1.0
905,4,1,1,1,1.0
906,2,1,1,0,1.0
907,5,1,1,1,1.0
908,6,1,1,0,1.0
909,5,1,1,1,1.0
910,6,1,1,1,1.0
911,0,1,1,1,1.0
912,6,1,1,1,1.0
913,6,1,1,0,1.0
914,7,1,1,1,1.0
915,7,1,1,0,1.0
916,5,1,1,1,1.0
917,7,1,1,1,1.0
918,4,1,1,1,1.0
919,3,1,1,1,1.0
920,0,1,1,1,1.0
921,5,1,1,1,1.0
922,3,1,1,0,1.0
923,1,1,1,1,1.0
924,2,1,1,1,1.0
925,6,1,1,1,1.0
926,4,1,1,1,1.0
927,2,1,1,1,1.0
928,5,1,1,1,1.0
929,5,1,1,1,1.0
930,7,1,1,1,1.0
931,2,1,1,1,1.0
932,2,1,1,0,1.0
933,1,1,1,1,1.0
934,0,1,1,1,1.0
935,4,1,1,1,1.0
936,5,1,1,1,1.0
937,4,1,1,1,1.0
938,7,1,1,1,1.0
939,3,1,1,0,1.0
940,4,1,1,1,1.0
941,5,1,1,1,1.0
942,6,1,1,1,1.0
943,0,1,1,0,1.0
944,6,1,1,1,1.0
945,4,1,1,1,1.0
946,1,1,1,1,1.0
947,2,1,1,0,1.0
948,2,1,1,0,1.0
949,4,1,1,1,1.0
950,7,1,1,1,1.0
951,1,1,1,0,1.0
952,5,1,1,0,1.0
953,6,1,1,1,1.0
954,2,1,1,1,1.0
955,1,1,1,1,1.0
956,4,1,1,1,1.0
957,0,1,1,1,1.0
958,4,1,1,1,1.0
959,6,1,1,1,1.0
960,5,1,1,1,1.0
961,3,1,1,0,1.0
962,6,1,1,1,1.0
963,3,1,1,1,1.0
964,3,1,1,1,1.0
965,2,1,1,1,1.0
966,7,1,1,1,1.0
967,7,1,1,1,1.0
968,1,1,1,1,1.0
969,6,1,1,1,1.0
970,3,1,1,1,1.0
971,7,1,1,1,1.0
972,5,1,1,1,1.0
973,1,1,1,1,1.0
974,5,1,1,1,1.0
975,7,1,1,0,1.0
976,3,1,1,1,1.0
977,2,1,1,1,1.0
978,4,1,1,1,1.0
979,5,1,1,1,1.0
980,4,1,1,0,1.0
981,5,1,1,1,1.0
982,3,1,1,0,1.0
983,3,1,1,0,1.0
984,6,1,1,1,1.0
985,2,1,1,0,1.0
986,1,1,1,1,1.0
987,5,1,1,1,1.0
988,6,1,1,1,1.0
989,6,1,1,0,1.0
990,2,1,1,1,1.0
991,0,1,1,1,1.0
992,3,1,1,0,1.0
993,7,1,1,0,1.0
