idx,true_label,samples_used_anytime,set_size_anytime,correct_anytime,proxy_prob_anytime
135,1,1,1,1,1.0
136,7,1,1,0,1.0
137,1,1,1,1,1.0
138,0,1,1,1,1.0
139,6,1,1,0,1.0
140,7,1,1,0,1.0
141,5,1,1,1,1.0
142,0,1,1,0,1.0
143,5,1,1,1,1.0
144,2,1,1,1,1.0
145,0,1,1,1,1.0
146,2,1,1,1,1.0
147,2,1,1,0,1.0
148,6,1,1,1,1.0
149,4,1,1,1,1.0
150,0,1,1,0,1.0
151,0,1,1,0,1.0
152,5,1,1,1,1.0
153,3,1,1,1,1.0
154,7,1,1,0,1.0
155,7,1,1,0,1.0
156,7,1,1,1,1.0
157,2,1,1,0,1.0
158,7,1,1,0,1.0
159,6,1,1,1,1.0
160,2,1,1,1,1.0
161,2,1,1,1,1.0
162,3,1,1,1,1.0
163,4,1,1,1,1.0
164,5,1,1,1,1.0
165,7,1,1,0,1.0
166,3,1,1,1,1.0
167,6,1,1,0,1.0
168,7,1,1,1,1.0
169,2,1,1,1,1.0
170,1,1,1,1,1.0
171,0,1,1,1,1.0
172,7,1,1,1,1.0
173,0,1,1,0,1.0
174,3,1,1,1,1.0
175,5,1,1,1,1.0
176,7,1,1,1,1.0
177,0,1,1,1,1.0
178,3,1,1,0,1.0
179,2,1,1,1,1.0
180,4,1,1,1,1.0
181,7,1,1,1,1.0
182,5,1,1,1,1.0
183,4,1,1,0,1.0
184,7,1,1,0,1.0
185,2,1,1,1,1.0
186,6,1,1,1,1.0
187,4,1,1,0,1.0
188,6,1,1,0,1.0
189,0,1,1,1,1.0
190,2,1,1,0,1.0
191,3,1,1,0,1.0
192,4,1,1,1,1.0
193,2,1,1,1,1.0
194,3,1,1,0,1.0
195,6,1,1,0,1.0
196,4,1,1,0,1.0
197,0,1,1,0,1.0
198,0,1,1,1,1.0
199,3,1,1,1,1.0
200,6,1,1,1,1.0
201,6,1,1,1,1.0
202,4,1,1,0,1.0
203,3,1,1,0,1.0
204,3,1,1,1,1.0
205,6,1,1,1,1.0
206,2,1,1,1,1.0
207,1,1,1,1,1.0
208,3,1,1,1,1.0
209,5,1,1,0,1.0
210,4,1,1,0,1.0
211,4,1,1,1,1.0
212,6,1,1,1,1.0
213,7,1,1,1,1.0
214,4,1,1,1,1.0
215,4,1,1,0,1.0
216,4,1,1,1,1.0
217,5,1,1,0,1.0
218,0,1,1,0,1.0
219,6,1,1,1,1.0
220,2,1,1,1,1.0
221,3,1,1,1,1.0
222,6,1,1,0,1.0
223,6,1,1,0,1.0
224,4,1,1,1,1.0
225,4,1,1,1,1.0
226,4,1,1,1,1.0
227,3,1,1,1,1.0
228,3,1,1,0,1.0
229,5,1,1,0,1.0
230,3,1,1,1,1.0
231,3,1,1,1,1.0
232,0,1,1,1,1.0
233,4,1,1,1,1.0
234,3,1,1,1,1.0
235,5,1,1,1,1.0
236,5,1,1,1,1.0
237,1,1,1,0,1.0
238,3,1,1,1,1.0
239,2,1,1,1,1.0
240,1,1,1,1,1.0
241,2,1,1,1,1.0
242,1,1,1,1,1.0
243,0,1,1,1,1.0
244,4,1,1,0,1.0
245,3,1,1,0,1.0
246,6,1,1,1,1.0
247,5,1,1,1,1.0
248,0,1,1,0,1.0
249,2,1,1,1,1.0
250,0,1,1,0,1.0
251,4,1,1,0,1.0
252,4,1,1,1,1.0
253,6,1,1,0,1.0
254,0,1,1,1,1.0
255,4,1,1,1,1.0
256,0,1,1,1,1.0
257,1,1,1,1,1.0
258,0,1,1,1,1.0
259,1,1,1,1,1.0
260,0,1,1,1,1.0
261,2,1,1,1,1.0
262,3,1,1,0,1.0
263,5,1,1,0,1.0
264,6,1,1,0,1.0
265,0,1,1,1,1.0
266,4,1,1,0,1.0
267,0,1,1,1,1.0
268,6,1,1,1,1.0
269,6,1,1,1,1.0
270,5,1,1,1,1.0
271,4,1,1,1,1.0
272,7,1,1,1,1.0
273,2,1,1,0,1.0
274,1,1,1,1,1.0
275,3,1,1,1,1.0
276,4,1,1,1,1.0
277,7,1,1,1,1.0
278,5,1,1,1,1.0
279,0,1,1,1,1.0
280,0,1,1,1,1.0
281,2,1,1,1,1.0
282,0,1,1,1,1.0
283,5,1,1,0,1.0
284,4,1,1,0,1.0
285,0,1,1,1,1.0
286,6,1,1,1,1.0
287,0,1,1,1,1.0
288,2,1,1,1,1.0
289,0,1,1,1,1.0
290,1,1,1,1,1.0
291,3,1,1,1,1.0
292,2,1,1,0,1.0
293,2,1,1,0,1.0
294,2,1,1,1,1.0
295,6,1,1,1,1.0
296,1,1,1,1,1.0
297,7,1,1,1,1.0
298,2,1,1,0,1.0
299,0,1,1,0,1.0
300,1,1,1,1,1.0
301,4,1,1,1,1.0
302,3,1,1,1,1.0
303,3,1,1,1,1.0
304,4,1,1,1,1.0
305,7,1,1,1,1.0
306,2,1,1,1,1.0
307,3,1,1,1,1.0
308,3,1,1,0,1.0
309,6,1,1,1,1.0
310,0,1,1,1,1.0
311,1,1,1,0,1.0
312,6,1,1,1,1.0
313,0,1,1,1,1.0
314,7,1,1,1,1.0
315,1,1,1,1,1.0
316,4,1,1,1,1.0
317,2,1,1,1,1.0
318,3,1,1,0,1.0
319,5,1,1,1,1.0
320,1,1,1,1,1.0
321,6,1,1,1,1.0
322,6,1,1,1,1.0
323,3,1,1,0,1.0
324,3,1,1,0,1.0
325,6,1,1,1,1.0
326,3,1,1,0,1.0
327,5,1,1,0,1.0
328,6,1,1,1,1.0
329,5,1,1,0,1.0
330,2,1,1,1,1.0
331,7,1,1,1,1.0
332,5,1,1,1,1.0
333,4,1,1,1,1.0
334,1,1,1,0,1.0
335,6,1,1,1,1.0
336,7,1,1,1,1.0
337,6,1,1,1,1.0
338,2,1,1,0,1.0
339,7,1,1,1,1.0
340,6,1,1,1,1.0
341,7,1,1,1,1.0
342,1,1,1,1,1.0
343,1,1,1,1,1.0
344,7,1,1,0,1.0
345,4,1,1,1,1.0
346,7,1,1,0,1.0
347,5,1,1,1,1.0
348,2,1,1,0,1.0
349,7,1,1,0,1.0
350,6,1,1,0,1.0
351,3,1,1,1,1.0
352,3,1,1,1,1.0
353,4,1,1,0,1.0
354,5,1,1,0,1.0
355,6,1,1,0,1.0
356,3,1,1,1,1.0
357,2,1,1,0,1.0
358,4,1,1,1,1.0
359,0,1,1,1,1.0
360,4,1,1,1,1.0
361,1,1,1,1,1.0
362,3,1,1,1,1.0
363,7,1,1,0,1.0
364,4,1,1,0,1.0
365,0,1,1,1,1.0
366,4,1,1,0,1.0
367,7,1,1,1,1.0
368,1,1,1,0,1.0
369,3,1,1,1,1.0
370,1,1,1,0,1.0
371,1,1,1,0,1.0
372,1,1,1,0,1.0
373,6,1,1,1,1.0
374,4,1,1,1,1.0
375,4,1,1,0,1.0
376,4,1,1,1,1.0
377,3,1,1,1,1.0
378,4,1,1,0,1.0
379,4,1,1,0,1.0
380,5,1,1,1,1.0
381,7,1,1,0,1.0
382,3,1,1,1,1.0
383,5,1,1,1,1.0
384,5,1,1,1,1.0
385,6,1,1,0,1.0
386,0,1,1,1,1.0
387,3,1,1,1,1.0
388,7,1,1,1,1.0
389,1,1,1,0,1.0
390,0,1,1,1,1.0
391,1,1,1,1,1.0
392,2,1,1,1,1.0
393,7,1,1,1,1.0
394,2,1,1,0,1.0
395,4,1,1,1,1.0
396,3,1,1,1,1.0
397,6,1,1,1,1.0
398,1,1,1,0,1.0
399,7,1,1,1,1.0
400,6,1,1,1,1.0
401,0,1,1,1,1.0
402,0,1,1,1,1.0
403,2,1,1,1,1.0
404,5,1,1,1,1.0
405,0,1,1,0,1.0
406,0,1,1,0,1.0
407,5,1,1,0,1.0
408,3,1,1,1,1.0
409,7,1,1,0,1.0
410,1,1,1,0,1.0
411,1,1,1,1,1.0
412,3,1,1,1,1.0
413,2,1,1,1,1.0
414,7,1,1,1,1.0
415,2,1,1,1,1.0
416,6,1,1,0,1.0
417,5,1,1,1,1.0
418,0,1,1,0,1.0
419,6,1,1,1,1.0
420,1,1,1,1,1.0
421,0,1,1,1,1.0
422,7,1,1,1,1.0
423,0,1,1,1,1.0
424,1,1,1,1,1.0
425,6,1,1,0,1.0
426,6,1,1,1,1.0
427,6,1,1,1,1.0
428,5,1,1,1,1.0
429,5,1,1,1,1.0
430,2,1,1,1,1.0
431,7,1,1,0,1.0
432,7,1,1,1,1.0
433,1,1,1,0,1.0
434,4,1,1,1,1.0
435,6,1,1,1,1.0
436,4,1,1,1,1.0
437,2,1,1,1,1.0
438,6,1,1,1,1.0
439,4,1,1,1,1.0
440,4,1,1,0,1.0
441,5,1,1,0,1.0
442,6,1,1,1,1.0
443,0,1,1,0,1.0
444,1,1,1,1,1.0
445,1,1,1,1,1.0
446,1,1,1,1,1.0
447,2,1,1,0,1.0
448,0,1,1,1,1.0
449,4,1,1,1,1.0
450,6,1,1,1,1.0
451,4,1,1,1,1.0
452,2,1,1,1,1.0
453,4,1,1,0,1.0
454,2,1,1,1,1.0
455,0,1,1,1,1.0
456,2,1,1,1,1.0
457,4,1,1,1,1.0
458,4,1,1,0,1.0
459,6,1,1,1,1.0
460,6,1,1,1,1.0
461,4,1,1,1,1.0
462,5,1,1,1,1.0
463,5,1,1,1,1.0
464,1,1,1,0,1.0
465,7,1,1,1,1.0
466,1,1,1,1,1.0
467,7,1,1,1,1.0
468,2,1,1,0,1.0
469,5,1,1,0,1.0
470,3,1,1,0,1.0
471,1,1,1,1,1.0
472,6,1,1,1,1.0
473,5,1,1,0,1.0
474,2,1,1,1,1.0
475,4,1,1,1,1.0
476,7,1,1,1,1.0
477,5,1,1,1,1.0
478,1,1,1,0,1.0
479,2,1,1,1,1.0
480,1,1,1,1,1.0
481,3,1,1,1,1.0
482,6,1,1,1,1.0
483,7,1,1,1,1.0
484,2,1,1,1,1.0
485,2,1,1,1,1.0
486,0,1,1,0,1.0
487,5,1,1,0,1.0
488,5,1,1,1,1.0
489,1,1,1,1,1.0
490,2,1,1,1,1.0
491,6,1,1,1,1.0
492,3,1,1,1,1.0
493,0,1,1,0,1.0
494,0,1,1,1,1.0
495,6,1,1,1,1.0
496,2,1,1,1,1.0
497,6,1,1,1,1.0
498,3,1,1,1,1.0
499,5,1,1,0,1.0
500,2,1,1,1,1.0
501,6,1,1,1,1.0
502,2,1,1,0,1.0
503,7,1,1,0,1.0
504,0,1,1,1,1.0
505,7,1,1,0,1.0
506,6,1,1,0,1.0
507,0,1,1,1,1.0
508,4,1,1,1,1.0
509,0,1,1,1,1.0
510,4,1,1,1,1.0
511,0,1,1,1,1.0
512,0,1,1,1,1.0
513,2,1,1,0,1.0
514,6,1,1,1,1.0
515,1,1,1,0,1.0
516,6,1,1,1,1.0
517,3,1,1,1,1.0
518,3,1,1,1,1.0
519,7,1,1,1,1.0
520,7,1,1,1,1.0
521,4,1,1,0,1.0
522,0,1,1,1,1.0
523,4,1,1,1,1.0
524,0,1,1,1,1.0
525,0,1,1,1,1.0
526,6,1,1,1,1.0
527,5,1,1,1,1.0
528,5,1,1,1,1.0
529,4,1,1,0,1.0
530,3,1,1,0,1.0
531,4,1,1,1,1.0
532,0,1,1,1,1.0
533,4,1,1,1,1.0
534,6,1,1,1,1.0
535,1,1,1,1,1.0
536,4,1,1,1,1.0
537,4,1,1,1,1.0
538,6,1,1,1,1.0
539,6,1,1,1,1.0
540,7,1,1,0,1.0
541,5,1,1,1,1.0
542,3,1,1,0,1.0
543,4,1,1,1,1.0
544,0,1,1,1,1.0
545,0,1,1,1,1.0
546,0,1,1,0,1.0
547,3,1,1,1,1.0
548,1,1,1,0,1.0
549,7,1,1,1,1.0
550,2,1,1,1,1.0
551,2,1,1,1,1.0
552,1,1,1,1,1.0
553,7,1,1,1,1.0
554,2,1,1,1,1.0
555,6,1,1,0,1.0
556,2,1,1,0,1.0
557,6,1,1,1,1.0
558,1,1,1,1,1.0
559,4,1,1,0,1.0
560,1,1,1,0,1.0
561,5,1,1,1,1.0
562,1,1,1,1,1.0
563,2,1,1,0,1.0
564,7,1,1,1,1.0
565,3,1,1,0,1.0
566,5,1,1,1,1.0
567,2,1,1,1,1.0
568,2,1,1,1,1.0
569,7,1,1,1,1.0
570,7,1,1,1,1.0
571,1,1,1,1,1.0
572,2,1,1,1,1.0
573,7,1,1,0,1.0
574,3,1,1,1,1.0
575,4,1,1,1,1.0
576,1,1,1,1,1.0
577,5,1,1,1,1.0
578,6,1,1,1,1.0
579,1,1,1,1,1.0
580,2,1,1,1,1.0
581,7,1,1,1,1.0
582,2,1,1,1,1.0
583,6,1,1,1,1.0
584,5,1,1,0,1.0
585,4,1,1,1,1.0
586,3,1,1,1,1.0
587,2,1,1,0,1.0
588,5,1,1,1,1.0
589,5,1,1,1,1.0
590,2,1,1,1,1.0
591,6,1,1,0,1.0
592,3,1,1,1,1.0
593,5,1,1,1,1.0
594,1,1,1,1,1.0
595,4,1,1,1,1.0
596,4,1,1,0,1.0
597,4,1,1,0,1.0
598,1,1,1,1,1.0
599,5,1,1,0,1.0
600,6,1,1,0,1.0
601,5,1,1,0,1.0
602,2,1,1,1,1.0
603,6,1,1,1,1.0
604,2,1,1,1,1.0
605,0,1,1,1,1.0
606,3,1,1,1,1.0
607,2,1,1,1,1.0
608,7,1,1,1,1.0
609,6,1,1,0,1.0
610,6,1,1,1,1.0
611,4,1,1,1,1.0
612,2,1,1,1,1.0
613,2,1,1,0,1.0
614,2,1,1,1,1.0
615,5,1,1,1,1.0
616,4,1,1,0,1.0
617,4,1,1,1,1.0
618,7,1,1,0,1.0
619,6,1,1,1,1.0
620,2,1,1,0,1.0
621,3,1,1,1,1.0
622,0,1,1,1,1.0
623,6,1,1,1,1.0
624,6,1,1,1,1.0
625,2,1,1,1,1.0
626,5,1,1,1,1.0
627,7,1,1,1,1.0
628,2,1,1,1,1.0
629,3,1,1,1,1.0
630,0,1,1,1,1.0
631,1,1,1,1,1.0
632,4,1,1,0,1.0
633,6,1,1,1,1.0
634,6,1,1,1,1.0
635,7,1,1,1,1.0
636,2,1,1,0,1.0
637,7,1,1,1,1.0
638,4,1,1,1,1.0
639,2,1,1,1,1.0
640,7,1,1,0,1.0
641,5,1,1,0,1.0
642,0,1,1,0,1.0
643,2,1,1,1,1.0
644,0,1,1,1,1.0
645,3,1,1,0,1.0
646,7,1,1,0,1.0
647,4,1,1,1,1.0
648,0,1,1,1,1.0
649,7,1,1,1,1.0
650,3,1,1,1,1.0
651,2,1,1,1,1.0
652,2,1,1,1,1.0
653,1,1,1,1,1.0
654,5,1,1,1,1.0
655,5,1,1,0,1.0
656,0,1,1,1,1.0
657,3,1,1,1,1.0
658,6,1,1,0,1.0
659,6,1,1,1,1.0
660,3,1,1,1,1.0
661,7,1,1,1,1.0
662,0,1,1,0,1.0
663,0,1,1,1,1.0
664,3,1,1,0,1.0
665,4,1,1,1,1.0
666,0,1,1,1,1.0
667,7,1,1,0,1.0
668,7,1,1,1,1.0
669,0,1,1,1,1.0
670,4,1,1,1,1.0
671,2,1,1,1,1.0
672,5,1,1,0,1.0
673,3,1,1,1,1.0
674,1,1,1,1,1.0
675,1,1,1,1,1.0
676,2,1,1,1,1.0
677,7,1,1,1,1.0
678,6,1,1,1,1.0
679,5,1,1,0,1.0
680,7,1,1,1,1.0
681,1,1,1,0,1.0
682,4,1,1,1,1.0
683,3,1,1,0,1.0
684,4,1,1,1,1.0
685,3,1,1,0,1.0
686,1,1,1,1,1.0
687,1,1,1,1,1.0
688,0,1,1,1,1.0
689,2,1,1,1,1.0
690,1,1,1,1,1.0
691,6,1,1,1,1.0
692,4,1,1,1,1.0
693,3,1,1,1,1.0
694,5,1,1,1,1.0
695,1,1,1,1,1.0
696,2,1,1,0,1.0
697,3,1,1,1,1.0
698,2,1,1,1,1.0
699,2,1,1,1,1.0
700,1,1,1,0,1.0
701,4,1,1,0,1.0
702,2,1,1,1,1.0
703,7,1,1,1,1.0
704,6,1,1,1,1.0
705,3,1,1,1,1.0
706,1,1,1,1,1.0
707,4,1,1,1,1.0
708,7,1,1,1,1.0
709,7,1,1,0,1.0
710,4,1,1,1,1.0
711,1,1,1,0,1.0
712,2,1,1,1,1.0
713,5,1,1,1,1.0
714,1,1,1,1,1.0
715,4,1,1,1,1.0
716,4,1,1,0,1.0
717,3,1,1,1,1.0
718,7,1,1,1,1.0
719,7,1,1,1,1.0
720,0,1,1,1,1.0
721,3,1,1,1,1.0
722,5,1,1,1,1.0
723,0,1,1,1,1.0
724,1,1,1,1,1.0
725,7,1,1,1,1.0
726,6,1,1,0,1.0
727,0,1,1,1,1.0
728,7,1,1,1,1.0
729,5,1,1,1,1.0
730,6,1,1,1,1.0
731,2,1,1,1,1.0
732,1,1,1,0,1.0
733,2,1,1,1,1.0
734,5,1,1,0,1.0
735,0,1,1,1,1.0
736,3,1,1,1,1.0
737,4,1,1,1,1.0
738,2,1,1,0,1.0
739,3,1,1,1,1.0
740,5,1,1,0,1.0
741,6,1,1,0,1.0
742,7,1,1,1,1.0
743,5,1,1,1,1.0
744,1,1,1,1,1.0
745,2,1,1,1,1.0
746,5,1,1,1,1.0
747,6,1,1,0,1.0
748,1,1,1,0,1.0
749,3,1,1,1,1.0
750,7,1,1,1,1.0
751,3,1,1,1,1.0
752,5,1,1,1,1.0
753,5,1,1,0,1.0
754,7,1,1,1,1.0
755,5,1,1,1,1.0
756,0,1,1,0,1.0
757,7,1,1,0,1.0
758,5,1,1,1,1.0
759,1,1,1,0,1.0
760,1,1,1,1,1.0
761,4,1,1,1,1.0
762,7,1,1,1,1.0
763,2,1,1,1,1.0
764,0,1,1,1,1.0
765,2,1,1,0,1.0
766,4,1,1,1,1.0
767,3,1,1,1,1.0
768,1,1,1,1,1.0
769,3,1,1,1,1.0
770,5,1,1,1,1.0
771,4,1,1,0,1.0
772,6,1,1,1,1.0
773,1,1,1,1,1.0
774,5,1,1,1,1.0
775,6,1,1,0,1.0
776,5,1,1,1,1.0
777,2,1,1,1,1.0
778,7,1,1,1,1.0
779,3,1,1,1,1.0
780,0,1,1,1,1.0
781,0,1,1,0,1.0
782,3,1,1,1,1.0
783,4,1,1,0,1.0
784,1,1,1,0,1.0
785,7,1,1,1,1.0
786,7,1,1,0,1.0
787,7,1,1,1,1.0
788,7,1,1,1,1.0
789,2,1,1,1,1.0
790,0,1,1,1,1.0
791,3,1,1,1,1.0
792,2,1,1,1,1.0
793,4,1,1,0,1.0
794,2,1,1,1,1.0
795,4,1,1,1,1.0
796,2,1,1,1,1.0
797,1,1,1,0,1.0
798,5,1,1,0,1.0
799,5,1,1,1,1.0
800,6,1,1,0,1.0
801,5,1,1,0,1.0
802,0,1,1,1,1.0
803,0,1,1,1,1.0
804,4,1,1,1,1.0
805,3,1,1,1,1.0
806,5,1,1,1,1.0
807,5,1,1,0,1.0
808,2,1,1,0,1.0
809,5,1,1,1,1.0
810,3,1,1,1,1.0
811,5,1,1,1,1.0
812,5,1,1,1,1.0
813,2,1,1,0,1.0
814,0,1,1,1,1.0
815,4,1,1,1,1.0
816,5,1,1,1,1.0
817,1,1,1,1,1.0
818,4,1,1,1,1.0
819,3,1,1,1,1.0
820,2,1,1,0,1.0
821,4,1,1,1,1.0
822,2,1,1,1,1.0
823,1,1,1,1,1.0
824,7,1,1,1,1.0
825,5,1,1,0,1.0
826,2,1,1,1,1.0
827,0,1,1,0,1.0
828,5,1,1,1,1.0
829,7,1,1,1,1.0
830,5,1,1,1,1.0
831,0,1,1,1,1.0
832,1,1,1,1,1.0
833,4,1,1,1,1.0
834,5,1,1,1,1.0
835,7,1,1,0,1.0
836,7,1,1,1,1.0
837,7,1,1,1,1.0
838,6,1,1,1,1.0
839,6,1,1,1,1.0
840,3,1,1,1,1.0
841,0,1,1,1,1.0
842,7,1,1,1,1.0
843,0,1,1,1,1.0
844,4,1,1,1,1.0
845,7,1,1,0,1.0
846,7,1,1,0,1.0
847,6,1,1,1,1.0
848,2,1,1,1,1.0
849,5,1,1,1,1.0
850,7,1,1,1,1.0
851,2,1,1,1,1.0
852,6,1,1,0,1.0
853,4,1,1,0,1.0
854,2,1,1,1,1.0
855,4,1,1,0,1.0
856,1,1,1,1,1.0
857,7,1,1,1,1.0
858,4,1,1,1,1.0
859,7,1,1,1,1.0
860,6,1,1,1,1.0
861,4,1,1,1,1.0
862,2,1,1,1,1.0
863,0,1,1,0,1.0
864,4,1,1,1,1.0
865,3,1,1,1,1.0
866,4,1,1,0,1.0
867,4,1,1,1,1.0
868,7,1,1,1,1.0
869,6,1,1,1,1.0
870,6,1,1,1,1.0
871,2,1,1,1,1.0
872,3,1,1,1,1.0
873,7,1,1,1,1.0
874,6,1,1,1,1.0
875,4,1,1,1,1.0
876,1,1,1,1,1.0
877,2,1,1,0,1.0
878,3,1,1,0,1.0
879,3,1,1,1,1.0
880,0,1,1,1,1.0
881,2,1,1,1,1.0
882,3,1,1,1,1.0
883,0,1,1,1,1.0
884,3,1,1,1,1.0
885,7,1,1,0,1.0
886,2,1,1,1,1.0
887,2,1,1,1,1.0
888,1,1,1,1,1.0
889,0,1,1,1,1.0
890,0,1,1,1,1.0
891,7,1,1,1,1.0
892,4,1,1,1,1.0
893,2,1,1,1,1.0
894,7,1,1,1,1.0
895,4,1,1,0,1.0
896,5,1,1,1,1.0
897,2,1,1,1,1.0
898,5,1,1,0,1.0
899,4,1,1,0,1.0
900,1,1,1,1,1.0
901,0,1,1,1,1.0
902,6,1,1,0,1.0
903,0,1,1,0,1.0
904,0,1,1,1,1.0
905,7,1,1,1,1.0
906,4,1,1,1,1.0
907,5,1,1,1,1.0
908,0,1,1,0,1.0
909,7,1,1,0,1.0
910,5,1,1,1,1.0
911,7,1,1,1,1.0
912,2,1,1,1,1.0
913,3,1,1,1,1.0
914,5,1,1,1,1.0
915,5,1,1,1,1.0
916,0,1,1,0,1.0
917,0,1,1,0,1.0
918,3,1,1,1,1.0
919,4,1,1,1,1.0
920,3,1,1,1,1.0
921,1,1,1,1,1.0
922,1,1,1,1,1.0
923,0,1,1,1,1.0
924,6,1,1,0,1.0
925,7,1,1,0,1.0
926,3,1,1,0,1.0
927,5,1,1,0,1.0
928,2,1,1,0,1.0
929,0,1,1,1,1.0
930,1,1,1,1,1.0
931,3,1,1,1,1.0
932,3,1,1,1,1.0
933,7,1,1,1,1.0
934,3,1,1,0,1.0
935,6,1,1,0,1.0
936,6,1,1,1,1.0
937,3,1,1,0,1.0
938,6,1,1,1,1.0
939,7,1,1,1,1.0
940,2,1,1,1,1.0
941,2,1,1,1,1.0
942,4,1,1,1,1.0
943,6,1,1,0,1.0
944,1,1,1,1,1.0
945,2,1,1,0,1.0
946,7,1,1,1,1.0
947,3,1,1,1,1.0
948,3,1,1,1,1.0
949,0,1,1,1,1.0
950,1,1,1,0,1.0
951,3,1,1,0,1.0
952,3,1,1,0,1.0
953,7,1,1,0,1.0
954,7,1,1,1,1.0
955,4,1,1,1,1.0
956,4,1,1,1,1.0
957,5,1,1,0,1.0
958,0,1,1,1,1.0
959,5,1,1,0,1.0
960,1,1,1,0,1.0
961,2,1,1,1,1.0
962,4,1,1,1,1.0
963,4,1,1,0,1.0
964,3,1,1,1,1.0
965,0,1,1,0,1.0
966,6,1,1,1,1.0
967,7,1,1,1,1.0
968,5,1,1,0,1.0
969,1,1,1,1,1.0
970,7,1,1,1,1.0
971,7,1,1,1,1.0
972,0,1,1,0,1.0
973,1,1,1,1,1.0
974,2,1,1,1,1.0
975,1,1,1,1,1.0
976,4,1,1,1,1.0
977,5,1,1,1,1.0
978,7,1,1,1,1.0
979,7,1,1,0,1.0
980,2,1,1,0,1.0
981,4,1,1,1,1.0
982,1,1,1,1,1.0
983,4,1,1,1,1.0
984,1,1,1,1,1.0
985,3,1,1,1,1.0
986,1,1,1,1,1.0
987,4,1,1,1,1.0
988,3,1,1,1,1.0
989,3,1,1,1,1.0
990,0,1,1,1,1.0
991,4,1,1,1,1.0
992,7,1,1,1,1.0
993,5,1,1,1,1.0
