idx,true_label,samples_used_anytime,set_size_anytime,correct_anytime,proxy_prob_anytime
106,2,1,1,1,1.0
107,5,1,1,0,1.0
108,5,1,1,1,1.0
109,3,1,1,0,1.0
110,0,1,1,0,1.0
111,7,1,1,1,1.0
112,1,1,1,1,1.0
113,0,1,1,0,1.0
114,4,1,1,0,1.0
115,3,1,1,1,1.0
116,4,1,1,0,1.0
117,7,1,1,0,1.0
118,0,1,1,1,1.0
119,2,1,1,0,1.0
120,4,1,1,1,1.0
121,6,1,1,1,1.0
122,4,1,1,1,1.0
123,3,1,1,1,1.0
124,4,1,1,0,1.0
125,7,1,1,1,1.0
126,3,1,1,1,1.0
127,7,1,1,1,1.0
128,6,1,1,1,1.0
129,2,1,1,0,1.0
130,1,1,1,1,1.0
131,6,1,1,1,1.0
132,1,1,1,0,1.0
133,2,1,1,0,1.0
134,1,1,1,1,1.0
135,4,1,1,1,1.0
136,2,1,1,1,1.0
137,5,1,1,1,1.0
138,7,1,1,1,1.0
139,6,1,1,1,1.0
140,7,1,1,0,1.0
141,0,1,1,0,1.0
142,3,1,1,1,1.0
143,1,1,1,1,1.0
144,7,1,1,1,1.0
145,5,1,1,1,1.0
146,2,1,1,1,1.0
147,4,1,1,0,1.0
148,4,1,1,1,1.0
149,3,1,1,1,1.0
150,3,1,1,1,1.0
151,0,1,1,1,1.0
152,3,1,1,1,1.0
153,2,1,1,1,1.0
154,6,1,1,0,1.0
155,6,1,1,1,1.0
156,6,1,1,0,1.0
157,0,1,1,1,1.0
158,6,1,1,1,1.0
159,3,1,1,1,1.0
160,3,1,1,1,1.0
161,7,1,1,1,1.0
162,6,1,1,1,1.0
163,0,1,1,1,1.0
164,2,1,1,1,1.0
165,5,1,1,1,1.0
166,4,1,1,0,1.0
167,2,1,1,0,1.0
168,4,1,1,1,1.0
169,6,1,1,0,1.0
170,1,1,1,1,1.0
171,5,1,1,1,1.0
172,5,1,1,1,1.0
173,7,1,1,1,1.0
174,2,1,1,1,1.0
175,1,1,1,1,1.0
176,4,1,1,1,1.0
177,4,1,1,0,1.0
178,3,1,1,1,1.0
179,6,1,1,1,1.0
180,6,1,1,0,1.0
181,1,1,1,1,1.0
182,6,1,1,1,1.0
183,1,1,1,1,1.0
184,3,1,1,1,1.0
185,0,1,1,1,1.0
186,2,1,1,1,1.0
187,7,1,1,1,1.0
188,3,1,1,1,1.0
189,5,1,1,0,1.0
190,0,1,1,0,1.0
191,5,1,1,1,1.0
192,2,1,1,0,1.0
193,5,1,1,1,1.0
194,7,1,1,1,1.0
195,4,1,1,0,1.0
196,0,1,1,1,1.0
197,3,1,1,1,1.0
198,0,1,1,0,1.0
199,3,1,1,0,1.0
200,0,1,1,0,1.0
201,5,1,1,1,1.0
202,2,1,1,0,1.0
203,1,1,1,1,1.0
204,0,1,1,0,1.0
205,7,1,1,0,1.0
206,6,1,1,1,1.0
207,6,1,1,1,1.0
208,0,1,1,0,1.0
209,2,1,1,1,1.0
210,7,1,1,1,1.0
211,4,1,1,0,1.0
212,1,1,1,1,1.0
213,1,1,1,1,1.0
214,2,1,1,0,1.0
215,7,1,1,1,1.0
216,1,1,1,1,1.0
217,7,1,1,0,1.0
218,5,1,1,1,1.0
219,7,1,1,0,1.0
220,6,1,1,1,1.0
221,2,1,1,0,1.0
222,6,1,1,0,1.0
223,1,1,1,0,1.0
224,2,1,1,1,1.0
225,1,1,1,1,1.0
226,1,1,1,1,1.0
227,0,1,1,0,1.0
228,1,1,1,0,1.0
229,0,1,1,0,1.0
230,3,1,1,1,1.0
231,0,1,1,1,1.0
232,0,1,1,1,1.0
233,7,1,1,1,1.0
234,0,1,1,1,1.0
235,0,1,1,1,1.0
236,0,1,1,0,1.0
237,1,1,1,1,1.0
238,4,1,1,1,1.0
239,6,1,1,1,1.0
240,5,1,1,1,1.0
241,4,1,1,0,1.0
242,0,1,1,0,1.0
243,6,1,1,1,1.0
244,0,1,1,1,1.0
245,5,1,1,1,1.0
246,3,1,1,1,1.0
247,7,1,1,1,1.0
248,2,1,1,0,1.0
249,5,1,1,1,1.0
250,3,1,1,1,1.0
251,4,1,1,1,1.0
252,7,1,1,1,1.0
253,5,1,1,0,1.0
254,3,1,1,1,1.0
255,3,1,1,1,1.0
256,5,1,1,1,1.0
257,2,1,1,1,1.0
258,1,1,1,1,1.0
259,3,1,1,1,1.0
260,0,1,1,1,1.0
261,1,1,1,1,1.0
262,3,1,1,0,1.0
263,6,1,1,0,1.0
264,6,1,1,0,1.0
265,2,1,1,1,1.0
266,3,1,1,0,1.0
267,1,1,1,1,1.0
268,6,1,1,1,1.0
269,1,1,1,1,1.0
270,6,1,1,1,1.0
271,6,1,1,0,1.0
272,5,1,1,1,1.0
273,2,1,1,0,1.0
274,7,1,1,0,1.0
275,5,1,1,1,1.0
276,5,1,1,1,1.0
277,6,1,1,0,1.0
278,7,1,1,1,1.0
279,0,1,1,1,1.0
280,7,1,1,1,1.0
281,6,1,1,1,1.0
282,1,1,1,1,1.0
283,2,1,1,1,1.0
284,6,1,1,1,1.0
285,1,1,1,0,1.0
286,3,1,1,0,1.0
287,5,1,1,1,1.0
288,5,1,1,1,1.0
289,7,1,1,1,1.0
290,0,1,1,1,1.0
291,2,1,1,1,1.0
292,7,1,1,1,1.0
293,4,1,1,1,1.0
294,1,1,1,1,1.0
295,2,1,1,1,1.0
296,2,1,1,0,1.0
297,4,1,1,1,1.0
298,2,1,1,0,1.0
299,4,1,1,1,1.0
300,3,1,1,0,1.0
301,4,1,1,0,1.0
302,1,1,1,0,1.0
303,4,1,1,1,1.0
304,7,1,1,0,1.0
305,1,1,1,1,1.0
306,2,1,1,0,1.0
307,5,1,1,1,1.0
308,4,1,1,1,1.0
309,5,1,1,1,1.0
310,4,1,1,1,1.0
311,5,1,1,1,1.0
312,4,1,1,0,1.0
313,0,1,1,1,1.0
314,6,1,1,1,1.0
315,3,1,1,1,1.0
316,0,1,1,1,1.0
317,3,1,1,1,1.0
318,3,1,1,1,1.0
319,0,1,1,1,1.0
320,7,1,1,0,1.0
321,1,1,1,1,1.0
322,2,1,1,1,1.0
323,3,1,1,1,1.0
324,6,1,1,1,1.0
325,5,1,1,1,1.0
326,6,1,1,0,1.0
327,1,1,1,1,1.0
328,6,1,1,1,1.0
329,6,1,1,0,1.0
330,3,1,1,1,1.0
331,4,1,1,0,1.0
332,0,1,1,1,1.0
333,6,1,1,1,1.0
334,7,1,1,1,1.0
335,3,1,1,1,1.0
336,4,1,1,1,1.0
337,3,1,1,1,1.0
338,0,1,1,1,1.0
339,4,1,1,0,1.0
340,5,1,1,1,1.0
341,7,1,1,0,1.0
342,7,1,1,1,1.0
343,3,1,1,1,1.0
344,7,1,1,0,1.0
345,4,1,1,1,1.0
346,5,1,1,1,1.0
347,4,1,1,0,1.0
348,7,1,1,1,1.0
349,5,1,1,1,1.0
350,0,1,1,1,1.0
351,0,1,1,0,1.0
352,3,1,1,1,1.0
353,4,1,1,1,1.0
354,5,1,1,1,1.0
355,3,1,1,1,1.0
356,4,1,1,1,1.0
357,7,1,1,1,1.0
358,2,1,1,1,1.0
359,3,1,1,1,1.0
360,4,1,1,1,1.0
361,3,1,1,0,1.0
362,7,1,1,1,1.0
363,7,1,1,1,1.0
364,4,1,1,1,1.0
365,3,1,1,0,1.0
366,4,1,1,1,1.0
367,1,1,1,0,1.0
368,3,1,1,1,1.0
369,1,1,1,1,1.0
370,1,1,1,1,1.0
371,0,1,1,0,1.0
372,4,1,1,1,1.0
373,0,1,1,1,1.0
374,5,1,1,1,1.0
375,3,1,1,1,1.0
376,2,1,1,1,1.0
377,6,1,1,1,1.0
378,4,1,1,1,1.0
379,5,1,1,1,1.0
380,5,1,1,1,1.0
381,0,1,1,1,1.0
382,1,1,1,1,1.0
383,4,1,1,1,1.0
384,7,1,1,0,1.0
385,1,1,1,1,1.0
386,0,1,1,1,1.0
387,7,1,1,1,1.0
388,7,1,1,0,1.0
389,1,1,1,1,1.0
390,3,1,1,1,1.0
391,5,1,1,0,1.0
392,1,1,1,1,1.0
393,2,1,1,1,1.0
394,3,1,1,1,1.0
395,5,1,1,0,1.0
396,2,1,1,1,1.0
397,3,1,1,1,1.0
398,2,1,1,1,1.0
399,6,1,1,1,1.0
400,1,1,1,1,1.0
401,1,1,1,1,1.0
402,1,1,1,1,1.0
403,7,1,1,1,1.0
404,7,1,1,1,1.0
405,4,1,1,0,1.0
406,1,1,1,0,1.0
407,6,1,1,1,1.0
408,3,1,1,1,1.0
409,6,1,1,1,1.0
410,2,1,1,0,1.0
411,7,1,1,1,1.0
412,6,1,1,0,1.0
413,1,1,1,1,1.0
414,5,1,1,1,1.0
415,2,1,1,1,1.0
416,2,1,1,1,1.0
417,2,1,1,1,1.0
418,5,1,1,0,1.0
419,2,1,1,1,1.0
420,5,1,1,1,1.0
421,4,1,1,1,1.0
422,6,1,1,1,1.0
423,7,1,1,0,1.0
424,0,1,1,1,1.0
425,7,1,1,1,1.0
426,0,1,1,1,1.0
427,4,1,1,1,1.0
428,2,1,1,0,1.0
429,5,1,1,1,1.0
430,5,1,1,0,1.0
431,6,1,1,1,1.0
432,3,1,1,1,1.0
433,7,1,1,1,1.0
434,2,1,1,1,1.0
435,1,1,1,1,1.0
436,3,1,1,1,1.0
437,4,1,1,0,1.0
438,5,1,1,1,1.0
439,6,1,1,0,1.0
440,1,1,1,0,1.0
441,2,1,1,1,1.0
442,7,1,1,0,1.0
443,3,1,1,0,1.0
444,1,1,1,1,1.0
445,7,1,1,1,1.0
446,3,1,1,1,1.0
447,7,1,1,1,1.0
448,7,1,1,1,1.0
449,7,1,1,0,1.0
450,4,1,1,1,1.0
451,6,1,1,1,1.0
452,7,1,1,1,1.0
453,2,1,1,1,1.0
454,0,1,1,1,1.0
455,2,1,1,1,1.0
456,5,1,1,1,1.0
457,4,1,1,1,1.0
458,0,1,1,1,1.0
459,4,1,1,1,1.0
460,1,1,1,1,1.0
461,4,1,1,1,1.0
462,4,1,1,1,1.0
463,5,1,1,1,1.0
464,3,1,1,1,1.0
465,3,1,1,1,1.0
466,5,1,1,1,1.0
467,5,1,1,1,1.0
468,6,1,1,1,1.0
469,2,1,1,1,1.0
470,3,1,1,0,1.0
471,2,1,1,1,1.0
472,4,1,1,1,1.0
473,1,1,1,1,1.0
474,3,1,1,1,1.0
475,1,1,1,0,1.0
476,4,1,1,1,1.0
477,6,1,1,1,1.0
478,7,1,1,0,1.0
479,3,1,1,0,1.0
480,0,1,1,1,1.0
481,1,1,1,0,1.0
482,0,1,1,1,1.0
483,6,1,1,1,1.0
484,7,1,1,1,1.0
485,4,1,1,1,1.0
486,1,1,1,1,1.0
487,0,1,1,1,1.0
488,7,1,1,0,1.0
489,2,1,1,1,1.0
490,0,1,1,1,1.0
491,1,1,1,1,1.0
492,2,1,1,1,1.0
493,5,1,1,1,1.0
494,7,1,1,1,1.0
495,2,1,1,1,1.0
496,5,1,1,1,1.0
497,0,1,1,1,1.0
498,0,1,1,1,1.0
499,0,1,1,0,1.0
500,7,1,1,1,1.0
501,4,1,1,1,1.0
502,6,1,1,1,1.0
503,0,1,1,1,1.0
504,0,1,1,0,1.0
505,6,1,1,1,1.0
506,0,1,1,0,1.0
507,1,1,1,0,1.0
508,4,1,1,0,1.0
509,4,1,1,0,1.0
510,1,1,1,1,1.0
511,3,1,1,1,1.0
512,5,1,1,0,1.0
513,3,1,1,1,1.0
514,3,1,1,1,1.0
515,0,1,1,0,1.0
516,3,1,1,0,1.0
517,6,1,1,1,1.0
518,5,1,1,0,1.0
519,7,1,1,1,1.0
520,1,1,1,1,1.0
521,0,1,1,1,1.0
522,4,1,1,1,1.0
523,1,1,1,0,1.0
524,4,1,1,0,1.0
525,7,1,1,1,1.0
526,2,1,1,0,1.0
527,4,1,1,1,1.0
528,5,1,1,1,1.0
529,1,1,1,1,1.0
530,7,1,1,1,1.0
531,1,1,1,1,1.0
532,6,1,1,1,1.0
533,5,1,1,1,1.0
534,1,1,1,1,1.0
535,5,1,1,1,1.0
536,1,1,1,0,1.0
537,4,1,1,1,1.0
538,7,1,1,1,1.0
539,7,1,1,1,1.0
540,6,1,1,1,1.0
541,3,1,1,0,1.0
542,4,1,1,1,1.0
543,2,1,1,1,1.0
544,7,1,1,1,1.0
545,3,1,1,0,1.0
546,6,1,1,1,1.0
547,2,1,1,0,1.0
548,5,1,1,1,1.0
549,1,1,1,0,1.0
550,5,1,1,1,1.0
551,0,1,1,1,1.0
552,0,1,1,1,1.0
553,2,1,1,0,1.0
554,3,1,1,1,1.0
555,5,1,1,1,1.0
556,2,1,1,1,1.0
557,0,1,1,1,1.0
558,2,1,1,1,1.0
559,3,1,1,0,1.0
560,4,1,1,1,1.0
561,5,1,1,0,1.0
562,1,1,1,1,1.0
563,4,1,1,1,1.0
564,5,1,1,1,1.0
565,6,1,1,0,1.0
566,4,1,1,0,1.0
567,6,1,1,0,1.0
568,1,1,1,1,1.0
569,5,1,1,1,1.0
570,0,1,1,0,1.0
571,0,1,1,1,1.0
572,6,1,1,1,1.0
573,3,1,1,1,1.0
574,4,1,1,1,1.0
575,4,1,1,0,1.0
576,5,1,1,1,1.0
577,1,1,1,1,1.0
578,1,1,1,0,1.0
579,0,1,1,1,1.0
580,6,1,1,1,1.0
581,1,1,1,1,1.0
582,4,1,1,1,1.0
583,3,1,1,1,1.0
584,1,1,1,1,1.0
585,3,1,1,1,1.0
586,0,1,1,1,1.0
587,1,1,1,1,1.0
588,1,1,1,1,1.0
589,6,1,1,1,1.0
590,4,1,1,1,1.0
591,7,1,1,0,1.0
592,3,1,1,1,1.0
593,1,1,1,1,1.0
594,4,1,1,1,1.0
595,7,1,1,0,1.0
596,4,1,1,0,1.0
597,0,1,1,1,1.0
598,2,1,1,1,1.0
599,7,1,1,0,1.0
600,4,1,1,1,1.0
601,7,1,1,1,1.0
602,4,1,1,1,1.0
603,0,1,1,1,1.0
604,6,1,1,1,1.0
605,6,1,1,0,1.0
606,5,1,1,1,1.0
607,7,1,1,1,1.0
608,1,1,1,1,1.0
609,7,1,1,0,1.0
610,1,1,1,1,1.0
611,7,1,1,0,1.0
612,1,1,1,1,1.0
613,4,1,1,0,1.0
614,6,1,1,1,1.0
615,0,1,1,1,1.0
616,0,1,1,1,1.0
617,6,1,1,0,1.0
618,0,1,1,1,1.0
619,4,1,1,0,1.0
620,7,1,1,1,1.0
621,4,1,1,0,1.0
622,3,1,1,1,1.0
623,3,1,1,1,1.0
624,5,1,1,1,1.0
625,4,1,1,1,1.0
626,4,1,1,1,1.0
627,1,1,1,0,1.0
628,5,1,1,1,1.0
629,5,1,1,0,1.0
630,5,1,1,1,1.0
631,0,1,1,1,1.0
632,5,1,1,1,1.0
633,5,1,1,0,1.0
634,1,1,1,0,1.0
635,6,1,1,1,1.0
636,4,1,1,1,1.0
637,3,1,1,1,1.0
638,5,1,1,1,1.0
639,4,1,1,1,1.0
640,4,1,1,1,1.0
641,2,1,1,0,1.0
642,7,1,1,1,1.0
643,7,1,1,1,1.0
644,1,1,1,0,1.0
645,5,1,1,1,1.0
646,0,1,1,0,1.0
647,2,1,1,0,1.0
648,7,1,1,0,1.0
649,1,1,1,1,1.0
650,3,1,1,1,1.0
651,1,1,1,1,1.0
652,5,1,1,1,1.0
653,3,1,1,1,1.0
654,4,1,1,1,1.0
655,7,1,1,1,1.0
656,4,1,1,0,1.0
657,5,1,1,1,1.0
658,0,1,1,1,1.0
659,1,1,1,1,1.0
660,7,1,1,1,1.0
661,6,1,1,0,1.0
662,5,1,1,1,1.0
663,3,1,1,1,1.0
664,1,1,1,0,1.0
665,6,1,1,1,1.0
666,6,1,1,0,1.0
667,1,1,1,1,1.0
668,4,1,1,0,1.0
669,4,1,1,1,1.0
670,3,1,1,0,1.0
671,7,1,1,1,1.0
672,0,1,1,0,1.0
673,2,1,1,0,1.0
674,0,1,1,0,1.0
675,5,1,1,1,1.0
676,5,1,1,0,1.0
677,7,1,1,1,1.0
678,4,1,1,1,1.0
679,1,1,1,1,1.0
680,3,1,1,0,1.0
681,0,1,1,1,1.0
682,5,1,1,1,1.0
683,5,1,1,0,1.0
684,6,1,1,1,1.0
685,2,1,1,0,1.0
686,2,1,1,1,1.0
687,0,1,1,1,1.0
688,3,1,1,0,1.0
689,3,1,1,0,1.0
690,6,1,1,1,1.0
691,6,1,1,1,1.0
692,1,1,1,0,1.0
693,2,1,1,1,1.0
694,4,1,1,0,1.0
695,2,1,1,0,1.0
696,0,1,1,1,1.0
697,6,1,1,0,1.0
698,5,1,1,1,1.0
699,4,1,1,0,1.0
700,2,1,1,1,1.0
701,6,1,1,1,1.0
702,0,1,1,1,1.0
703,3,1,1,1,1.0
704,6,1,1,1,1.0
705,7,1,1,1,1.0
706,2,1,1,1,1.0
707,5,1,1,1,1.0
708,1,1,1,1,1.0
709,0,1,1,1,1.0
710,2,1,1,1,1.0
711,7,1,1,1,1.0
712,5,1,1,1,1.0
713,3,1,1,0,1.0
714,2,1,1,1,1.0
715,1,1,1,1,1.0
716,2,1,1,0,1.0
717,1,1,1,0,1.0
718,1,1,1,1,1.0
719,5,1,1,1,1.0
720,1,1,1,1,1.0
721,0,1,1,0,1.0
722,4,1,1,1,1.0
723,2,1,1,0,1.0
724,3,1,1,1,1.0
725,1,1,1,0,1.0
726,1,1,1,0,1.0
727,3,1,1,1,1.0
728,5,1,1,1,1.0
729,3,1,1,0,1.0
730,4,1,1,1,1.0
731,4,1,1,1,1.0
732,2,1,1,1,1.0
733,2,1,1,1,1.0
734,3,1,1,0,1.0
735,0,1,1,1,1.0
736,5,1,1,1,1.0
737,4,1,1,1,1.0
738,2,1,1,1,1.0
739,2,1,1,1,1.0
740,2,1,1,1,1.0
741,5,1,1,1,1.0
742,6,1,1,0,1.0
743,0,1,1,1,1.0
744,3,1,1,1,1.0
745,0,1,1,1,1.0
746,3,1,1,1,1.0
747,1,1,1,0,1.0
748,2,1,1,0,1.0
749,3,1,1,1,1.0
750,2,1,1,0,1.0
751,3,1,1,1,1.0
752,6,1,1,1,1.0
753,6,1,1,1,1.0
754,0,1,1,1,1.0
755,3,1,1,1,1.0
756,6,1,1,1,1.0
757,4,1,1,1,1.0
758,1,1,1,1,1.0
759,4,1,1,0,1.0
760,1,1,1,1,1.0
761,0,1,1,1,1.0
762,5,1,1,1,1.0
763,4,1,1,1,1.0
764,6,1,1,1,1.0
765,2,1,1,0,1.0
766,6,1,1,1,1.0
767,3,1,1,0,1.0
768,5,1,1,1,1.0
769,0,1,1,1,1.0
770,0,1,1,0,1.0
771,6,1,1,1,1.0
772,6,1,1,1,1.0
773,7,1,1,0,1.0
774,2,1,1,0,1.0
775,0,1,1,1,1.0
776,7,1,1,0,1.0
777,4,1,1,0,1.0
778,1,1,1,1,1.0
779,6,1,1,1,1.0
780,7,1,1,1,1.0
781,2,1,1,0,1.0
782,6,1,1,0,1.0
783,6,1,1,1,1.0
784,4,1,1,1,1.0
785,5,1,1,0,1.0
786,2,1,1,0,1.0
787,7,1,1,1,1.0
788,7,1,1,1,1.0
789,7,1,1,0,1.0
790,5,1,1,1,1.0
791,0,1,1,0,1.0
792,2,1,1,1,1.0
793,3,1,1,0,1.0
794,7,1,1,1,1.0
795,4,1,1,1,1.0
796,4,1,1,0,1.0
797,1,1,1,0,1.0
798,6,1,1,0,1.0
799,2,1,1,1,1.0
800,0,1,1,1,1.0
801,7,1,1,1,1.0
802,1,1,1,1,1.0
803,0,1,1,0,1.0
804,0,1,1,1,1.0
805,3,1,1,1,1.0
806,0,1,1,0,1.0
807,6,1,1,1,1.0
808,4,1,1,0,1.0
809,2,1,1,1,1.0
810,0,1,1,1,1.0
811,3,1,1,1,1.0
812,1,1,1,0,1.0
813,7,1,1,1,1.0
814,2,1,1,0,1.0
815,3,1,1,1,1.0
816,0,1,1,1,1.0
817,1,1,1,1,1.0
818,1,1,1,1,1.0
819,0,1,1,1,1.0
820,5,1,1,1,1.0
821,7,1,1,1,1.0
822,7,1,1,0,1.0
823,2,1,1,1,1.0
824,6,1,1,1,1.0
825,4,1,1,1,1.0
826,0,1,1,0,1.0
827,0,1,1,0,1.0
828,4,1,1,1,1.0
829,3,1,1,1,1.0
830,0,1,1,0,1.0
831,7,1,1,1,1.0
832,5,1,1,1,1.0
833,4,1,1,1,1.0
834,7,1,1,1,1.0
835,7,1,1,1,1.0
836,7,1,1,1,1.0
837,2,1,1,1,1.0
838,7,1,1,1,1.0
839,4,1,1,1,1.0
840,5,1,1,1,1.0
841,6,1,1,1,1.0
842,1,1,1,1,1.0
843,3,1,1,0,1.0
844,1,1,1,1,1.0
845,2,1,1,1,1.0
846,3,1,1,0,1.0
847,6,1,1,1,1.0
848,6,1,1,0,1.0
849,3,1,1,1,1.0
850,2,1,1,1,1.0
851,4,1,1,1,1.0
852,7,1,1,1,1.0
853,7,1,1,1,1.0
854,1,1,1,0,1.0
855,1,1,1,1,1.0
856,5,1,1,1,1.0
857,2,1,1,1,1.0
858,1,1,1,1,1.0
859,0,1,1,0,1.0
860,3,1,1,1,1.0
861,3,1,1,1,1.0
862,4,1,1,0,1.0
863,1,1,1,1,1.0
864,5,1,1,1,1.0
865,5,1,1,0,1.0
866,3,1,1,0,1.0
867,1,1,1,1,1.0
868,4,1,1,0,1.0
869,5,1,1,1,1.0
870,2,1,1,1,1.0
871,2,1,1,0,1.0
872,4,1,1,1,1.0
873,2,1,1,1,1.0
874,3,1,1,1,1.0
875,2,1,1,1,1.0
876,2,1,1,1,1.0
877,5,1,1,1,1.0
878,3,1,1,1,1.0
879,3,1,1,1,1.0
880,5,1,1,1,1.0
881,2,1,1,0,1.0
882,0,1,1,1,1.0
883,6,1,1,1,1.0
884,0,1,1,1,1.0
885,4,1,1,0,1.0
886,2,1,1,1,1.0
887,1,1,1,1,1.0
888,0,1,1,1,1.0
889,7,1,1,1,1.0
890,3,1,1,1,1.0
891,2,1,1,1,1.0
892,5,1,1,0,1.0
893,0,1,1,0,1.0
894,4,1,1,1,1.0
895,3,1,1,1,1.0
896,4,1,1,0,1.0
897,0,1,1,1,1.0
898,7,1,1,1,1.0
899,1,1,1,1,1.0
900,5,1,1,1,1.0
901,5,1,1,0,1.0
902,2,1,1,1,1.0
903,1,1,1,1,1.0
904,2,1,1,1,1.0
905,6,1,1,1,1.0
906,7,1,1,0,1.0
907,7,1,1,1,1.0
908,1,1,1,1,1.0
909,4,1,1,1,1.0
910,1,1,1,0,1.0
911,5,1,1,0,1.0
912,3,1,1,1,1.0
913,5,1,1,1,1.0
914,5,1,1,1,1.0
915,7,1,1,0,1.0
916,3,1,1,1,1.0
917,2,1,1,0,1.0
918,4,1,1,1,1.0
919,1,1,1,1,1.0
920,0,1,1,1,1.0
921,4,1,1,1,1.0
922,6,1,1,0,1.0
923,4,1,1,0,1.0
924,6,1,1,1,1.0
925,1,1,1,1,1.0
926,3,1,1,1,1.0
927,4,1,1,0,1.0
928,2,1,1,1,1.0
929,0,1,1,1,1.0
930,0,1,1,1,1.0
931,7,1,1,1,1.0
932,4,1,1,1,1.0
933,2,1,1,0,1.0
934,2,1,1,1,1.0
935,0,1,1,1,1.0
936,7,1,1,1,1.0
937,0,1,1,1,1.0
938,6,1,1,1,1.0
939,1,1,1,1,1.0
940,2,1,1,1,1.0
941,2,1,1,1,1.0
942,6,1,1,1,1.0
943,0,1,1,1,1.0
944,2,1,1,1,1.0
945,2,1,1,0,1.0
946,2,1,1,0,1.0
947,1,1,1,1,1.0
948,7,1,1,1,1.0
949,3,1,1,0,1.0
950,3,1,1,1,1.0
951,3,1,1,1,1.0
952,7,1,1,1,1.0
953,2,1,1,1,1.0
954,2,1,1,1,1.0
955,2,1,1,0,1.0
956,2,1,1,0,1.0
957,0,1,1,1,1.0
958,4,1,1,1,1.0
959,0,1,1,0,1.0
960,1,1,1,1,1.0
961,1,1,1,1,1.0
962,2,1,1,0,1.0
963,6,1,1,1,1.0
964,4,1,1,1,1.0
965,7,1,1,1,1.0
966,2,1,1,1,1.0
967,7,1,1,1,1.0
968,0,1,1,1,1.0
969,4,1,1,0,1.0
970,6,1,1,0,1.0
971,4,1,1,1,1.0
972,7,1,1,0,1.0
973,2,1,1,0,1.0
974,0,1,1,1,1.0
975,6,1,1,0,1.0
976,0,1,1,1,1.0
977,6,1,1,1,1.0
978,5,1,1,0,1.0
979,6,1,1,1,1.0
980,3,1,1,1,1.0
981,7,1,1,1,1.0
982,1,1,1,1,1.0
983,3,1,1,1,1.0
984,0,1,1,0,1.0
985,6,1,1,1,1.0
986,5,1,1,1,1.0
987,6,1,1,0,1.0
988,6,1,1,1,1.0
989,2,1,1,1,1.0
990,0,1,1,1,1.0
991,7,1,1,0,1.0
992,3,1,1,0,1.0
993,0,1,1,0,1.0
